date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-08-24,22,999.933333333,1004.73333333,256.666666667,1.1,27.4,76.6666666667,0
2016-08-24,23,1000.01111111,1004.81111111,202,1.1555555556,28.5777777778,71.4444444444,0
2016-08-25,0,1000.4,1005.2,86,1.1,29.8,66,0
2016-08-25,1,1000.16666667,1004.96666667,92.6666666667,1.2666666667,30.9333333333,61,0
2016-08-25,2,999.833333333,1004.63333333,92.2222222222,1.7,31.9111111111,57,0
2016-08-25,3,999.7,1004.5,106,1.6,33.2,51,0
2016-08-25,4,999.166666667,1003.96666667,91.3333333333,2.5666666667,33.8666666667,49,0
2016-08-25,5,998.733333333,1003.53333333,85.7777777778,3.0111111111,34.2333333333,47.3333333333,0
2016-08-25,6,998.1,1002.9,62,4.5,35.2,45,0
2016-08-25,7,997.866666667,1002.66666667,74.6666666667,3.9,34.9666666667,44,0
2016-08-25,8,997.911111111,1002.71111111,83.8888888889,3.4333333333,34.5222222222,44.3333333333,0
2016-08-25,9,997.4,1002.2,100,2.7,34.5,42,0
2016-08-25,10,998,1002.8,102.333333333,2.5,33.6333333333,45,0
2016-08-25,11,998.533333333,1003.33333333,98.7777777778,2.2777777778,32.8333333333,49.6666666667,0
2016-08-25,12,999.2,1004,107,2.1,31.9,51,0
2016-08-25,13,999.6,1004.4,91.6666666667,1.8333333333,31.2333333333,59,0
2016-08-25,14,999.844444444,1004.64444444,82.3333333333,1.7222222222,30.7444444444,65.1111111111,0
2016-08-25,15,1000.4,1005.2,61,1.3,29.9,75,0
2016-08-25,16,1000.33333333,1005.13333333,63.6666666667,1.5,29.7666666667,77.3333333333,0
2016-08-25,17,1000.34444444,1005.14444444,62.6666666667,1.6666666667,29.5888888889,79.1111111111,0
2016-08-25,18,1000.2,1005,69,1.9,29.5,82,0
2016-08-25,19,1000.36666667,1005.16666667,60.6666666667,2,29.2333333333,82.6666666667,0
2016-08-25,20,1000.66666667,1005.46666667,56.7777777778,2.1111111111,29.2444444444,82,0
2016-08-25,21,1000.7,1005.5,44,2.2,28.7,84,0
2016-08-25,22,1001.26666667,1006.06666667,49,2.3333333333,29.2666666667,80.6666666667,0
2016-08-25,23,1001.68888889,1006.48888889,81,2.2333333333,29.3555555556,80.3333333333,1.6222222222
2016-08-26,0,1002.4,1007.2,59,2.6,30.4,74,0
2016-08-26,1,1002.53333333,1007.33333333,145,2.0333333333,29.5333333333,79.6666666667,4.8666666667
2016-08-26,2,1002.44444444,1007.24444444,168.111111111,2.0333333333,29.6888888889,79,6.4888888889
2016-08-26,3,1002.8,1007.6,317,0.9,27.8,91,14.6
2016-08-26,4,1002.26666667,1007.06666667,214.333333333,2.0333333333,30,77.6666666667,9.7333333333
2016-08-26,5,1001.98888889,1006.78888889,184.777777778,3.1222222222,31.0777777778,70.3333333333,6.4888888889
2016-08-26,6,1001.2,1006,9,4.3,34.4,51,0
2016-08-26,7,1001.43333333,1006.23333333,125.666666667,5.3,33.2333333333,55.6666666667,0
2016-08-26,8,1001.84444444,1006.64444444,164.666666667,5.8666666667,32.1555555556,59.8888888889,0
2016-08-26,9,1001.9,1006.7,359,7.3,30.9,65,0
2016-08-26,10,1002.66666667,1007.46666667,242.666666667,7,30,68.3333333333,0
2016-08-26,11,1003.31111111,1008.12222222,201.333333333,6.4555555556,29.1888888889,71.5555555556,0
2016-08-26,12,1004.2,1009,10,6.4,28.2,75,0
2016-08-26,13,1004.6,1009.43333333,118.666666667,5.3666666667,27.5666666667,78,0
2016-08-26,14,1004.84444444,1009.68888889,193.444444444,4.6444444444,27.0888888889,79.2222222222,0
2016-08-26,15,1005.4,1010.3,336,3.3,26.3,84,0
2016-08-26,16,1005.33333333,1010.2,343,3.2,26.1333333333,81.6666666667,0
2016-08-26,17,1005.33333333,1010.18888889,345.555555556,3.1222222222,25.9,79.8888888889,0
2016-08-26,18,1005.2,1010,357,3,25.8,77,0
2016-08-26,19,1005.33333333,1010.16666667,350.666666667,2.9666666667,25.4333333333,76.3333333333,0
2016-08-26,20,1005.53333333,1010.38888889,308.888888889,3.1666666667,25.2111111111,75.5555555556,0
2016-08-26,21,1005.6,1010.5,338,2.9,24.7,75,0
2016-08-26,22,1005.93333333,1010.83333333,225.333333333,3.5666666667,24.7666666667,74,0
2016-08-26,23,1006.05555556,1010.95555556,188.888888889,3.8888888889,25.1444444444,71.5555555556,0
2016-08-27,0,1006.6,1011.5,0,4.9,24.9,72,0
2016-08-27,1,1006.3,1011.2,116,4.5333333333,25.9,66.6666666667,0
2016-08-27,2,1005.85555556,1010.75555556,189.111111111,4.3222222222,26.7222222222,62.4444444444,0
2016-08-27,3,1005.7,1010.6,348,3.8,27.9,56,0
2016-08-27,4,1004.96666667,1009.86666667,335.333333333,3.9,28.3666666667,54,0
2016-08-27,5,1004.47777778,1009.37777778,330,4.0666666667,28.6777777778,52.2222222222,0
2016-08-27,6,1003.5,1008.4,310,4.1,29.3,50,0
2016-08-27,7,1003.5,1008.4,319.333333333,4.4,29.3,48.6666666667,0
2016-08-27,8,1003.62222222,1008.52222222,327.333333333,4.2777777778,29.0333333333,48.5555555556,0
2016-08-27,9,1003.5,1008.4,338,5,29.3,46,0
2016-08-27,10,1003.86666667,1008.76666667,343.333333333,4.0333333333,28.5,48.3333333333,0
2016-08-27,11,1004.15555556,1009.05555556,345.111111111,3.4111111111,27.8666666667,50.3333333333,0
2016-08-27,12,1004.6,1009.5,354,2.1,26.9,53,0
2016-08-27,13,1004.73333333,1009.63333333,348.666666667,2.1666666667,26.6,54.3333333333,0
2016-08-27,14,1004.76666667,1009.66666667,347.444444444,2.4333333333,26.2222222222,55.5555555556,0
2016-08-27,15,1005,1009.9,338,2.3,26,57,0
2016-08-27,16,1004.83333333,1009.73333333,345,2.9666666667,25.4666666667,58,0
2016-08-27,17,1004.82222222,1009.72222222,345,3.1222222222,24.8777777778,59.3333333333,0
2016-08-27,18,1004.5,1009.4,359,4.3,24.4,60,0
2016-08-27,19,1004.8,1009.7,345,3.4333333333,23.7,62,0
2016-08-27,20,1005.08888889,1009.98888889,336,3.0666666667,23.4444444444,62.3333333333,0
2016-08-27,21,1005.4,1010.3,317,1.7,22.3,66,0
2016-08-27,22,1005.66666667,1010.56666667,318,2.3333333333,22.9333333333,63,0
2016-08-27,23,1005.78888889,1010.68888889,323,3.1666666667,23.8777777778,58.6666666667,0
2016-08-28,0,1006.2,1011.1,320,3.6,24.2,57,0
2016-08-28,1,1006.03333333,1010.93333333,333,4.8333333333,25.7666666667,50,0
2016-08-28,2,1005.72222222,1010.62222222,302.222222222,5.5,27.0444444444,44.5555555556,0
2016-08-28,3,1005.7,1010.6,359,7.3,28.9,36,0
2016-08-28,4,1005.1,1010,240.666666667,6.8333333333,29.6,33.6666666667,0
2016-08-28,5,1004.6,1009.5,200.555555556,6.3444444444,30.0111111111,31.8888888889,0
2016-08-28,6,1003.9,1008.8,4,5.9,31,29,0
2016-08-28,7,1003.6,1008.5,120.333333333,5.3666666667,30.8333333333,28.3333333333,0
2016-08-28,8,1003.52222222,1008.42222222,194.333333333,4.7777777778,30.2555555556,29.2222222222,0
2016-08-28,9,1003,1007.9,353,4.3,30.5,27,0
2016-08-28,10,1003.36666667,1008.26666667,342.333333333,3.6,29.1,31,0
2016-08-28,11,1003.7,1008.6,335.555555556,3.2222222222,27.9,35.4444444444,0
2016-08-28,12,1004.1,1009,321,2.2,26.3,39,0
2016-08-28,13,1004.36666667,1009.26666667,322,2.4666666667,25.5,44.3333333333,0
2016-08-28,14,1004.52222222,1009.42222222,321.333333333,2.5444444444,24.8444444444,48.2222222222,0
2016-08-28,15,1004.9,1009.8,324,3,23.9,55,0
2016-08-28,16,1004.83333333,1009.73333333,320,2.7,23.5333333333,56,0
2016-08-28,17,1004.83333333,1009.73333333,315.444444444,2.3444444444,23.0444444444,58.2222222222,0
2016-08-28,18,1004.7,1009.6,312,2.1,22.8,58,0
2016-08-28,19,1004.83333333,1009.73333333,306.333333333,1.6333333333,22.0666666667,62.6666666667,0
2016-08-28,20,1005.04444444,1009.94444444,288.888888889,1.3,22,64.3333333333,0
2016-08-28,21,1005.1,1010,295,0.7,20.6,72,0
2016-08-28,22,1005.46666667,1010.36666667,254,0.6333333333,21.8666666667,67.6666666667,0
2016-08-28,23,1005.62222222,1010.52222222,242,0.7444444444,23.1777777778,63,0
2016-08-29,0,1006.2,1011.1,172,0.5,24.4,59,0
2016-08-29,1,1005.93333333,1010.83333333,218,0.9666666667,25.8,53.6666666667,0
2016-08-29,2,1005.53333333,1010.43333333,251.222222222,1.2888888889,26.9,49.2222222222,0
2016-08-29,3,1005.4,1010.3,310,1.9,28.6,43,0
2016-08-29,4,1004.73333333,1009.63333333,317.666666667,1.9333333333,29.1,40.3333333333,0
2016-08-29,5,1004.18888889,1009.08888889,288.666666667,2.1888888889,29.4222222222,39,0
2016-08-29,6,1003.4,1008.3,333,2,30.1,35,0
2016-08-29,7,1003.1,1008,230.666666667,2.7,30.0666666667,36.3333333333,0
2016-08-29,8,1003.07777778,1007.97777778,162.777777778,3.1111111111,29.7555555556,37.3333333333,0
2016-08-29,9,1002.5,1007.4,26,4.1,30,39,0
2016-08-29,10,1003.03333333,1007.93333333,27,3.9333333333,29.1333333333,39.3333333333,0
2016-08-29,11,1003.47777778,1008.37777778,59.8888888889,3.6777777778,28.2222222222,41.4444444444,0
2016-08-29,12,1004.1,1009,29,3.6,27.4,40,0
2016-08-29,13,1004.36666667,1009.26666667,125.666666667,3.1666666667,26.4,45.6666666667,0
2016-08-29,14,1004.45555556,1009.35555556,187.111111111,2.8111111111,25.5222222222,49.5555555556,0
2016-08-29,15,1004.9,1009.8,319,2.3,24.4,57,0
2016-08-29,16,1004.63333333,1009.53333333,310,2.1,23.7666666667,57.3333333333,0
2016-08-29,17,1004.42222222,1009.32222222,298.333333333,1.9,23.0777777778,59,0
2016-08-29,18,1004.1,1009,292,1.7,22.5,58,0
2016-08-29,19,1004,1008.9,275,1.5,21.7,62.3333333333,0
2016-08-29,20,1004.02222222,1008.92222222,260.111111111,1.4444444444,21.6222222222,64,0
2016-08-29,21,1003.8,1008.7,241,1.1,20.1,71,0
2016-08-29,22,1004.06666667,1008.96666667,230.333333333,1.3333333333,21.4666666667,67.3333333333,0
2016-08-29,23,1004.11111111,1009.01111111,237,1.5444444444,22.8333333333,62.6666666667,0
2016-08-30,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-08-30,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0
2016-08-30,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0
2016-08-30,3,1003.4,1008.3,333,2.3,28.3,40,0
2016-08-30,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,0
2016-08-30,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,0
2016-08-30,6,1000.8,1005.7,341,3.9,30.9,34,0
2016-08-30,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,0
2016-08-30,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,0
2016-08-30,9,1000,1004.9,335,5.3,30.6,32,0
2016-08-30,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,0
2016-08-30,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,0
2016-08-30,12,1001.6,1006.5,349,0.6,26,44,0
2016-08-30,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,0
2016-08-30,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,0
2016-08-30,15,1002.2,1007.1,204,1.6,23.4,60,0
2016-08-30,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,0
2016-08-30,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,0
2016-08-30,18,1000.8,1005.7,215,2.9,23,60,0
2016-08-30,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,0
2016-08-30,20,1000.65555556,1005.55555556,221.666666667,1.9333333333,22.2,64.7777777778,0
2016-08-30,21,1000.4,1005.3,233,0.9,20.8,71,0
2016-08-30,22,1000.63333333,1005.53333333,223,1.3333333333,22.0666666667,67,0
2016-08-30,23,1000.64444444,1005.54444444,218.111111111,1.8222222222,23.4222222222,62.3333333333,0
2016-08-31,0,1001.1,1006,203,2.2,24.6,59,0
2016-08-31,1,1000.66666667,1005.56666667,208.333333333,2.8,26.1333333333,53,0
2016-08-31,2,1000.08888889,1004.97777778,211.888888889,3.2333333333,27.5111111111,47.8888888889,0
2016-08-31,3,999.8,1004.7,219,4,29.2,41,0
2016-08-31,4,998.933333333,1003.8,219,4.1,30.2666666667,37.6666666667,0
2016-08-31,5,998.233333333,1003.08888889,221,3.8888888889,30.9555555556,35.7777777778,0
2016-08-31,6,997.2,1002,219,4.3,32.4,31,0
2016-08-31,7,996.833333333,1001.66666667,225,3.4666666667,32.3333333333,32,0
2016-08-31,8,996.733333333,1001.58888889,229.777777778,2.9333333333,31.8111111111,34.2222222222,0
2016-08-31,9,996.1,1001,237,1.8,32.2,34,0
2016-08-31,10,996.533333333,1001.43333333,239.333333333,1.8666666667,30.7666666667,38.6666666667,0
2016-08-31,11,996.922222222,1001.81111111,244.222222222,1.9555555556,29.7888888889,41.8888888889,0
2016-08-31,12,997.4,1002.3,244,2,27.9,48,0
2016-08-31,13,997.7,1002.56666667,254,2.1333333333,27.8333333333,48.3333333333,0
2016-08-31,14,997.844444444,1002.68888889,257.888888889,2.1444444444,27.5333333333,49.7777777778,0
2016-08-31,15,998.3,1003.1,274,2.4,27.7,49,0
2016-08-31,16,998.133333333,1002.93333333,265.666666667,2.1666666667,26.9333333333,52.6666666667,0
2016-08-31,17,997.944444444,1002.74444444,258.333333333,2.0333333333,26.2888888889,55.6666666667,0
2016-08-31,18,997.8,1002.6,249,1.7,25.4,60,0
2016-08-31,19,997.566666667,1002.36666667,243.666666667,1.7666666667,25,61.6666666667,0
2016-08-31,20,998.244444444,1003.05555556,237.444444444,1.8,24.7333333333,62.2222222222,0
2016-08-31,21,997.1,1001.9,233,1.9,24.2,65,0
2016-08-31,22,999.6,1004.43333333,225,1.8666666667,24.2,63.3333333333,0
2016-08-31,23,1001.13333333,1005.98888889,233.444444444,1.9,24.6555555556,60,0
2016-09-01,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-09-01,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0
2016-09-01,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0
2016-09-01,3,1003.4,1008.3,333,2.3,28.3,40,0
2016-09-01,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,0
2016-09-01,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,0
2016-09-01,6,1000.8,1005.7,341,3.9,30.9,34,0
2016-09-01,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,0
2016-09-01,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,0
2016-09-01,9,1000,1004.9,335,5.3,30.6,32,0
2016-09-01,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,0
2016-09-01,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,0
2016-09-01,12,1001.6,1006.5,349,0.6,26,44,0
2016-09-01,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,0
2016-09-01,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,0
2016-09-01,15,1002.2,1007.1,204,1.6,23.4,60,0
2016-09-01,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,0
2016-09-01,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,0
2016-09-01,18,1000.8,1005.7,215,2.9,23,60,0
2016-09-01,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,0
2016-09-01,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,0
2016-09-01,21,1000.4,1005.3,233,0.9,20.8,71,0
2016-09-01,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,0
2016-09-01,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,0
2016-09-02,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-09-02,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0
2016-09-02,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0
2016-09-02,3,1003.4,1008.3,333,2.3,28.3,40,0
2016-09-02,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,0
2016-09-02,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,0
2016-09-02,6,1000.8,1005.7,341,3.9,30.9,34,0
2016-09-02,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,0
2016-09-02,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,0
2016-09-02,9,1000,1004.9,335,5.3,30.6,32,0
2016-09-02,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,0
2016-09-02,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,0
2016-09-02,12,1001.6,1006.5,349,0.6,26,44,0
2016-09-02,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,0
2016-09-02,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,0
2016-09-02,15,1002.2,1007.1,204,1.6,23.4,60,0
2016-09-02,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,0
2016-09-02,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,0
2016-09-02,18,1000.8,1005.7,215,2.9,23,60,0
2016-09-02,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,0
2016-09-02,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,0
2016-09-02,21,1000.4,1005.3,233,0.9,20.8,71,0
2016-09-02,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,0
2016-09-02,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,0
2016-09-03,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-09-03,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0
2016-09-03,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0
2016-09-03,3,1003.4,1008.3,333,2.3,28.3,40,0
2016-09-03,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,0
2016-09-03,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,0
2016-09-03,6,1000.8,1005.7,341,3.9,30.9,34,0
2016-09-03,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,0
2016-09-03,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,0
2016-09-03,9,1000,1004.9,335,5.3,30.6,32,0
2016-09-03,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,0
2016-09-03,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,0
2016-09-03,12,1001.6,1006.5,349,0.6,26,44,0
2016-09-03,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,0
2016-09-03,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,0
2016-09-03,15,1002.2,1007.1,204,1.6,23.4,60,0
2016-09-03,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,0
2016-09-03,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,0
2016-09-03,18,1000.8,1005.7,215,2.9,23,60,0
2016-09-03,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,0
2016-09-03,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,0
2016-09-03,21,1000.4,1005.3,233,0.9,20.8,71,0
2016-09-03,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,0
2016-09-03,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,0
2016-09-04,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-09-04,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0
2016-09-04,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0
2016-09-04,3,1003.4,1008.3,333,2.3,28.3,40,0
2016-09-04,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,0
2016-09-04,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,0
2016-09-04,6,1000.8,1005.7,341,3.9,30.9,34,0
2016-09-04,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,0
2016-09-04,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,0
2016-09-04,9,1000,1004.9,335,5.3,30.6,32,0
2016-09-04,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,0
2016-09-04,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,0
2016-09-04,12,1001.6,1006.5,349,0.6,26,44,0
2016-09-04,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,0
2016-09-04,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,0
2016-09-04,15,1002.2,1007.1,204,1.6,23.4,60,0
2016-09-04,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,0
2016-09-04,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,0
2016-09-04,18,1000.8,1005.7,215,2.9,23,60,0
2016-09-04,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,0
2016-09-04,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,0
2016-09-04,21,1000.4,1005.3,233,0.9,20.8,71,0
2016-09-04,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,0
2016-09-04,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,0.1111111111
2016-09-05,0,1004.6,1009.5,209,1.8,24.2,60,0
2016-09-05,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,0.3333333333
2016-09-05,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,0.5555555556
2016-09-05,3,1003.4,1008.3,333,2.3,28.3,40,1
2016-09-05,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,1
2016-09-05,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,1
2016-09-05,6,1000.8,1005.7,341,3.9,30.9,34,1
2016-09-05,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,1
2016-09-05,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,1
2016-09-05,9,1000,1004.9,335,5.3,30.6,32,1
2016-09-05,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,1
2016-09-05,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,1
2016-09-05,12,1001.6,1006.5,349,0.6,26,44,1
2016-09-05,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,1
2016-09-05,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,1
2016-09-05,15,1002.2,1007.1,204,1.6,23.4,60,1
2016-09-05,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,1
2016-09-05,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,1
2016-09-05,18,1000.8,1005.7,215,2.9,23,60,1
2016-09-05,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,1
2016-09-05,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,1
2016-09-05,21,1000.4,1005.3,233,0.9,20.8,71,1
2016-09-05,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,1
2016-09-05,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,1
2016-09-06,0,1004.6,1009.5,209,1.8,24.2,60,1
2016-09-06,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,1
2016-09-06,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,1
2016-09-06,3,1003.4,1008.3,333,2.3,28.3,40,1
2016-09-06,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,1
2016-09-06,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,1
2016-09-06,6,1000.8,1005.7,341,3.9,30.9,34,1
2016-09-06,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,1
2016-09-06,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,1
2016-09-06,9,1000,1004.9,335,5.3,30.6,32,1
2016-09-06,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,1
2016-09-06,11,1000.95555556,1005.85555556,326.666666667,2.8,27.7555555556,40.4444444444,1
2016-09-06,12,1001.6,1006.5,349,0.6,26,44,1
2016-09-06,13,1001.8,1006.7,300.666666667,0.9333333333,25.1333333333,49.3333333333,1
2016-09-06,14,1001.77777778,1006.67777778,269.666666667,1.3,24.5111111111,52.8888888889,1
2016-09-06,15,1002.2,1007.1,204,1.6,23.4,60,1
2016-09-06,16,1001.73333333,1006.63333333,207.666666667,2.0333333333,23.2666666667,60,1
2016-09-06,17,1001.37777778,1006.27777778,212.111111111,2.1,22.9333333333,61.2222222222,1
2016-09-06,18,1000.8,1005.7,215,2.9,23,60,1
2016-09-06,19,1000.66666667,1005.56666667,221,2.2333333333,22.2666666667,63.6666666667,1
2016-09-06,20,1001.04444444,1005.94444444,222.333333333,1.8888888889,22.1555555556,64.8888888889,1
2016-09-06,21,1000.4,1005.3,233,0.9,20.8,71,1
2016-09-06,22,1001.8,1006.7,225,1.2,21.9333333333,67.3333333333,1
2016-09-06,23,1002.6,1007.5,233.444444444,1.4555555556,23.1444444444,62.6666666667,1
2016-09-07,0,1004.6,1009.5,209,1.8,24.2,60,1
2016-09-07,1,1004.2,1009.1,250.333333333,1.9666666667,25.5666666667,53.3333333333,1
2016-09-07,2,1003.64444444,1008.54444444,278.777777778,2.2555555556,26.7666666667,48.2222222222,1
2016-09-07,3,1003.4,1008.3,333,2.3,28.3,40,1
2016-09-07,4,1002.53333333,1007.43333333,335.666666667,2.8333333333,29.1666666667,38,1
2016-09-07,5,1001.86666667,1006.76666667,336.777777778,3.3444444444,29.7111111111,36.4444444444,1
2016-09-07,6,1000.8,1005.7,341,3.9,30.9,34,1
2016-09-07,7,1000.53333333,1005.43333333,339,4.3666666667,30.8,33.3333333333,1
2016-09-07,8,1000.53333333,1005.43333333,339.222222222,4.1555555556,30.2222222222,34.2222222222,1
2016-09-07,9,1000,1004.9,335,5.3,30.6,32,1
2016-09-07,10,1000.53333333,1005.43333333,339.666666667,3.7333333333,29.0666666667,36,1
