tollgate_id,time_window,direction,volume,model0,model1,model2,model3,model4,model5,model6,model7,type0,type1,has_etc1,time_start,month,weekday,time,hour,date
2,"[2016-10-15 02:20:00,2016-10-15 02:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 02:00:00,10,5,7,2,15
2,"[2016-10-15 03:00:00,2016-10-15 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 02:40:00,10,5,9,3,15
2,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 03:20:00,10,5,13,4,15
2,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 03:40:00,10,5,13,4,15
2,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 04:00:00,10,5,13,4,15
2,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 06:40:00,10,5,22,7,15
2,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-15 07:00:00,10,5,22,7,15
2,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 00:20:00,10,6,2,0,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 01:40:00,10,6,11,3,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 02:00:00,10,6,11,3,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 02:20:00,10,6,11,3,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 02:40:00,10,6,11,3,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 03:00:00,10,6,11,3,16
2,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 03:20:00,10,6,11,3,16
2,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 04:00:00,10,6,15,5,16
2,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 04:20:00,10,6,15,5,16
2,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-16 04:40:00,10,6,15,5,16
2,"[2016-10-17 02:00:00,2016-10-17 02:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 01:40:00,10,0,6,2,17
2,"[2016-10-17 02:40:00,2016-10-17 03:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 02:20:00,10,0,8,2,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 03:00:00,10,0,15,5,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 03:20:00,10,0,15,5,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 03:40:00,10,0,15,5,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 04:00:00,10,0,15,5,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 04:20:00,10,0,15,5,17
2,"[2016-10-17 05:00:00,2016-10-17 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-17 04:40:00,10,0,15,5,17
2,"[2016-10-18 00:40:00,2016-10-18 01:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 00:00:00,10,1,2,0,18
2,"[2016-10-18 00:40:00,2016-10-18 01:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 00:20:00,10,1,2,0,18
2,"[2016-10-18 01:20:00,2016-10-18 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 01:00:00,10,1,4,1,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 01:40:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 02:00:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 02:20:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 02:40:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 03:00:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 03:20:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 03:40:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 04:00:00,10,1,14,4,18
2,"[2016-10-18 04:40:00,2016-10-18 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-18 04:20:00,10,1,14,4,18
2,"[2016-10-19 00:40:00,2016-10-19 01:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 00:20:00,10,2,2,0,19
2,"[2016-10-19 02:00:00,2016-10-19 02:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 01:00:00,10,2,6,2,19
2,"[2016-10-19 02:00:00,2016-10-19 02:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 01:20:00,10,2,6,2,19
2,"[2016-10-19 02:00:00,2016-10-19 02:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 01:40:00,10,2,6,2,19
2,"[2016-10-19 03:00:00,2016-10-19 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 02:20:00,10,2,9,3,19
2,"[2016-10-19 03:00:00,2016-10-19 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 02:40:00,10,2,9,3,19
2,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 03:20:00,10,2,15,5,19
2,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 03:40:00,10,2,15,5,19
2,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 04:00:00,10,2,15,5,19
2,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 04:20:00,10,2,15,5,19
2,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 04:40:00,10,2,15,5,19
2,"[2016-10-19 22:40:00,2016-10-19 23:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 21:40:00,10,2,68,22,19
2,"[2016-10-19 22:40:00,2016-10-19 23:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 22:00:00,10,2,68,22,19
2,"[2016-10-19 22:40:00,2016-10-19 23:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-19 22:20:00,10,2,68,22,19
2,"[2016-10-20 01:00:00,2016-10-20 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 00:00:00,10,3,3,1,20
2,"[2016-10-20 01:00:00,2016-10-20 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 00:20:00,10,3,3,1,20
2,"[2016-10-20 01:00:00,2016-10-20 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 00:40:00,10,3,3,1,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 01:40:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 02:00:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 02:20:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 02:40:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 03:00:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 03:20:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 03:40:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 04:00:00,10,3,14,4,20
2,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 04:20:00,10,3,14,4,20
2,"[2016-10-21 00:00:00,2016-10-21 00:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-20 23:40:00,10,4,0,0,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 03:00:00,10,4,15,5,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 03:20:00,10,4,15,5,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 03:40:00,10,4,15,5,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 04:00:00,10,4,15,5,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 04:20:00,10,4,15,5,21
2,"[2016-10-21 05:00:00,2016-10-21 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-21 04:40:00,10,4,15,5,21
2,"[2016-10-22 01:20:00,2016-10-22 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 01:00:00,10,5,4,1,22
2,"[2016-10-22 03:00:00,2016-10-22 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 02:20:00,10,5,9,3,22
2,"[2016-10-22 03:00:00,2016-10-22 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 02:40:00,10,5,9,3,22
2,"[2016-10-22 03:40:00,2016-10-22 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 03:20:00,10,5,11,3,22
2,"[2016-10-22 04:40:00,2016-10-22 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 04:00:00,10,5,14,4,22
2,"[2016-10-22 04:40:00,2016-10-22 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-22 04:20:00,10,5,14,4,22
2,"[2016-10-23 00:40:00,2016-10-23 01:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 00:20:00,10,6,2,0,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 01:00:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 01:20:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 01:40:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 02:00:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 02:20:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 02:40:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 03:00:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 03:20:00,10,6,12,4,23
2,"[2016-10-23 04:00:00,2016-10-23 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 03:40:00,10,6,12,4,23
2,"[2016-10-23 05:00:00,2016-10-23 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 04:20:00,10,6,15,5,23
2,"[2016-10-23 05:00:00,2016-10-23 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-23 04:40:00,10,6,15,5,23
2,"[2016-10-24 01:20:00,2016-10-24 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 00:40:00,10,0,4,1,24
2,"[2016-10-24 01:20:00,2016-10-24 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 01:00:00,10,0,4,1,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 01:40:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 02:00:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 02:20:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 02:40:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 03:00:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 03:20:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 03:40:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 04:00:00,10,0,14,4,24
2,"[2016-10-24 04:40:00,2016-10-24 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 04:20:00,10,0,14,4,24
3,"[2016-10-02 00:00:00,2016-10-02 00:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-01 23:40:00,10,6,0,0,2
3,"[2016-10-09 00:00:00,2016-10-09 00:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 23:40:00,10,4,0,0,9
3,"[2016-09-19 03:00:00,2016-09-19 03:20:00)",1,0,1,1,1,1,1,1,1,1,1,1,1,2016-09-19 02:40:00,9,0,9,3,19
3,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",1,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 23:40:00,10,1,0,0,4
3,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",1,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 01:20:00,10,1,5,1,4
3,"[2016-10-24 03:40:00,2016-10-24 04:00:00)",1,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-24 03:20:00,10,0,11,3,24
