Unnamed: 0,precipitation3,precipitation2,precipitation1,precipitation0,time71,time70,time69,time68,time67,time66,time65,time64,time63,time62,time61,time60,time59,time58,time57,time56,time55,time54,time53,time52,time51,time50,time49,time48,time47,time46,time45,time44,time43,time42,time41,time40,time39,time38,time37,time36,time35,time34,time33,time32,time31,time30,time29,time28,time27,time26,time25,time24,time23,time22,time21,time20,time19,time18,time17,time16,time15,time14,time13,time12,time11,time10,time9,time8,time7,time6,time5,time4,time3,time2,time1,time0,weekday7,weekday6,weekday5,weekday4,weekday3,weekday2,weekday1,weekday0,month2,month1,month0,tollgate_id3,tollgate_id2,tollgate_id1,tollgate_id0,date,direction,has_etc1,holiday_ornot,hour,humidity,model0,model1,model2,model3,model4,model5,model6,model7,month,precipitation,temperature,time,time_start,time_window,tollgate_id,type0,type1,weekday,wind_speed,time_hour,minute,volume
81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,7,2016-09-25 02:20:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,1.0,2,20,1.16742801666
82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,8,2016-09-25 02:40:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,1.0,2,40,1.05949950218
83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,3.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,9,2016-09-25 03:00:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,3,0,1.36678409576
84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,3.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,10,2016-09-25 03:20:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,3,20,1.27039003372
85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,3.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,11,2016-09-25 03:40:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,3,40,1.51228010654
86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,4.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,12,2016-09-25 04:00:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,4,0,1.51400005817
87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,4.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,13,2016-09-25 04:20:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,4,20,1.47998225689
88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,4.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,14,2016-09-25 04:40:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,6.0,2.0,4,40,1.44334590435
89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,0.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,0,2016-09-26 00:00:00,"[2016-09-26 00:20:00,2016-09-26 00:40:00)",2.0,1.0,1.0,0.0,1.0,0,0,1.55799603462
90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,0.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,2,2016-09-26 00:40:00,"[2016-09-26 01:20:00,2016-09-26 01:40:00)",2.0,1.0,1.0,0.0,1.0,0,40,1.1430555582
91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,1.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,3,2016-09-26 01:00:00,"[2016-09-26 01:20:00,2016-09-26 01:40:00)",2.0,1.0,1.0,0.0,1.0,1,0,0.892252802849
92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,1.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,5,2016-09-26 01:40:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,1.0,1,40,1.42878711224
93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,2.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,6,2016-09-26 02:00:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,1.0,2,0,1.05882465839
94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,2.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,7,2016-09-26 02:20:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,1.0,2,20,1.17985439301
95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,2.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,24.1,8,2016-09-26 02:40:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,1.0,2,40,1.14184510708
96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,3.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,9,2016-09-26 03:00:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,3,0,1.7283782959
97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,3.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,10,2016-09-26 03:20:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,3,20,1.5875095129
98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,3.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,11,2016-09-26 03:40:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,3,40,1.89298903942
99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,4.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,12,2016-09-26 04:00:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,4,0,1.88408493996
100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,4.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,13,2016-09-26 04:20:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,4,20,2.14387273788
101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,0.0,1.0,0.0,4.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,14,2016-09-26 04:40:00,"[2016-09-26 05:00:00,2016-09-26 05:20:00)",2.0,1.0,1.0,0.0,2.0,4,40,1.96871137619
102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,2.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.2,6,2016-09-27 02:00:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,2,0,0.885456562042
103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,2.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.2,7,2016-09-27 02:20:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,2,20,0.879324734211
104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,2.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.2,8,2016-09-27 02:40:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,2,40,0.956627190113
105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,3.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,9,2016-09-27 03:00:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,3,0,1.80643451214
106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,3.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,10,2016-09-27 03:20:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,3,20,1.30806720257
107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,3.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,11,2016-09-27 03:40:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,3,40,1.57996547222
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,4.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,12,2016-09-27 04:00:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,4,0,1.91995429993
109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,4.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,13,2016-09-27 04:20:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,4,20,1.73566818237
110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,4.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,28.5,14,2016-09-27 04:40:00,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2.0,1.0,1.0,1.0,2.0,4,40,1.91453254223
111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,27,0.0,1.0,0.0,23.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,71,2016-09-27 23:40:00,"[2016-09-28 00:00:00,2016-09-28 00:20:00)",2.0,1.0,1.0,1.0,2.0,23,40,3.22954297066
112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.9,6,2016-09-28 02:00:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,2,0,1.22949337959
113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.9,7,2016-09-28 02:20:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,2,20,1.15906441212
114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.9,8,2016-09-28 02:40:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,2,40,1.25203585625
115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,3.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,9,2016-09-28 03:00:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,3,0,1.11316251755
116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,3.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,10,2016-09-28 03:20:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,3,20,1.07802641392
117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,3.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,11,2016-09-28 03:40:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,3,40,1.22840249538
118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,4.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,12,2016-09-28 04:00:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,4,0,1.24814784527
119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,4.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,13,2016-09-28 04:20:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,4,20,1.14853429794
120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,28,0.0,1.0,0.0,4.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.9,14,2016-09-28 04:40:00,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",2.0,1.0,1.0,2.0,2.0,4,40,1.07631134987
121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,29,0.0,1.0,0.0,0.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,21.5,2,2016-09-29 00:40:00,"[2016-09-29 05:00:00,2016-09-29 05:20:00)",2.0,1.0,1.0,3.0,2.0,0,40,1.59750461578
